household_key,voucher_recommendation_rank,recommended_item,recommended_item_group,predicted_purchase_score,strongest_purchased_anchor_item,strongest_purchased_anchor_group,anchor_item_similarity,household_eligible_item_count,recommended_item_basket_count,score_method,diversity_relaxed_flag
2092,2,COLD CEREAL,GROCERY,0.3304005559615025,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,108,25128,top_5_filtered_similarity_mean,0
2092,3,HOT DOGS,MEAT-PCKGD,0.24526581554569193,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,108,10921,top_5_filtered_similarity_mean,0
2093,1,TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,54,32466,top_5_filtered_similarity_mean,0
2093,2,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,54,19695,top_5_filtered_similarity_mean,0
2093,3,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,54,17114,top_5_filtered_similarity_mean,0
2094,1,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,146,13210,top_5_filtered_similarity_mean,0
2094,2,REFRGRATD DOUGH PRODUCTS,GROCERY,0.25197812244718637,CHEESE,GROCERY,0.2857321131737907,146,14118,top_5_filtered_similarity_mean,0
2094,3,FROZEN MEAT,MEAT-PCKGD,0.20665363864607095,FROZEN PIZZA,GROCERY,0.22280977700770946,146,8209,top_5_filtered_similarity_mean,0
2095,1,FROZEN BREAD/DOUGH,GROCERY,0.2177881668013623,PASTA SAUCE,GROCERY,0.2676145078401784,158,7191,top_5_filtered_similarity_mean,0
2095,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,158,4735,top_5_filtered_similarity_mean,0
2095,3,BREAD,PASTRY,0.14702932957141637,CHEESE,GROCERY,0.15576074985195162,158,7954,top_5_filtered_similarity_mean,0
2096,1,FRZN MEAT/MEAT DINNERS,GROCERY,0.2722884370988528,FROZEN PIZZA,GROCERY,0.3133833569227961,90,22746,top_5_filtered_similarity_mean,0
2096,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,90,17114,top_5_filtered_similarity_mean,0
2096,3,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,90,8220,top_5_filtered_similarity_mean,0
2097,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,144,11320,top_5_filtered_similarity_mean,0
2097,2,BEANS - CANNED GLASS & MW,GROCERY,0.2502438584895924,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,144,9495,top_5_filtered_similarity_mean,0
2097,3,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,144,8220,top_5_filtered_similarity_mean,0
2098,1,SOUP,GROCERY,0.32200441264446633,VEGETABLES - SHELF STABLE,GROCERY,0.3347097120331105,74,23576,top_5_filtered_similarity_mean,0
2098,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,74,17114,top_5_filtered_similarity_mean,0
2098,3,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,74,12371,top_5_filtered_similarity_mean,0
2099,1,BAG SNACKS,GROCERY,0.35487381012469665,BAKED BREAD/BUNS/ROLLS,GROCERY,0.38992314376473686,62,41975,top_5_filtered_similarity_mean,0
2099,2,CHEESES,DELI,0.274251680834781,DELI MEATS,DELI,0.5124038182012465,62,11320,top_5_filtered_similarity_mean,0
2099,3,ONIONS,PRODUCE,0.2700081371128718,POTATOES,PRODUCE,0.28343653913621447,62,15553,top_5_filtered_similarity_mean,0
21,1,TROPICAL FRUIT,PRODUCE,0.32979600808386483,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,82,32466,top_5_filtered_similarity_mean,0
21,2,CRACKERS/MISC BKD FD,GROCERY,0.3129574168401167,CHEESE,GROCERY,0.33926319918845915,82,22702,top_5_filtered_similarity_mean,0
21,3,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,82,17114,top_5_filtered_similarity_mean,0
210,1,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,151,17114,top_5_filtered_similarity_mean,0
210,2,PAPER TOWELS,GROCERY,0.22520754645928945,BATH TISSUES,GROCERY,0.31805533572121436,151,10170,top_5_filtered_similarity_mean,0
210,3,CARROTS,PRODUCE,0.22085074583064973,VEGETABLES - ALL OTHERS,PRODUCE,0.2897394778503322,151,8400,top_5_filtered_similarity_mean,0
2100,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,114,11320,top_5_filtered_similarity_mean,0
2100,2,HISPANIC,GROCERY,0.2676978453356336,CHEESE,GROCERY,0.30803595202412537,114,14255,top_5_filtered_similarity_mean,0
2100,3,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,114,8220,top_5_filtered_similarity_mean,0
2101,1,CHEESE,GROCERY,0.40118252985033076,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,31,46856,top_5_filtered_similarity_mean,0
2101,2,TROPICAL FRUIT,PRODUCE,0.3170179368801823,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,31,32466,top_5_filtered_similarity_mean,0
2101,3,LUNCHMEAT,MEAT-PCKGD,0.2891780715287341,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,31,23697,top_5_filtered_similarity_mean,0
2102,1,REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,134,25920,top_5_filtered_similarity_mean,0
2102,2,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,134,12371,top_5_filtered_similarity_mean,0
2102,3,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.24129181378349335,EGGS,GROCERY,0.25885355017337613,134,10971,top_5_filtered_similarity_mean,0
2103,1,COLD CEREAL,GROCERY,0.3275718847560894,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,58,25128,top_5_filtered_similarity_mean,0
2103,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,58,17114,top_5_filtered_similarity_mean,0
2103,3,TOMATOES,PRODUCE,0.266733281915695,VEGETABLES - ALL OTHERS,PRODUCE,0.2848437197977615,58,15256,top_5_filtered_similarity_mean,0
2104,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,69,36695,top_5_filtered_similarity_mean,0
2104,2,CRACKERS/MISC BKD FD,GROCERY,0.3129574168401167,CHEESE,GROCERY,0.33926319918845915,69,22702,top_5_filtered_similarity_mean,0
2104,3,ONIONS,PRODUCE,0.2810134899913911,PEPPERS-ALL,PRODUCE,0.3075117366367512,69,15553,top_5_filtered_similarity_mean,0
2105,1,VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.35804043353862086,100,22588,top_5_filtered_similarity_mean,0
2105,2,ONIONS,PRODUCE,0.28317663300378487,PEPPERS-ALL,PRODUCE,0.3075117366367512,100,15553,top_5_filtered_similarity_mean,0
2105,3,PORK,MEAT,0.24563711467285598,BEEF,MEAT,0.3058265786268862,100,12371,top_5_filtered_similarity_mean,0
2106,1,PASTA SAUCE,GROCERY,0.31994101637596967,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,138,11722,top_5_filtered_similarity_mean,0
2106,2,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,138,8220,top_5_filtered_similarity_mean,0
2106,3,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.24129181378349335,EGGS,GROCERY,0.25885355017337613,138,10971,top_5_filtered_similarity_mean,0
2107,1,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.24129181378349335,EGGS,GROCERY,0.25885355017337613,125,10971,top_5_filtered_similarity_mean,0
2107,2,FROZEN BREAD/DOUGH,GROCERY,0.2177881668013623,PASTA SAUCE,GROCERY,0.2676145078401784,125,7191,top_5_filtered_similarity_mean,0
2107,3,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.16851147068743405,SEAFOOD - MISC,SEAFOOD-PCKGD,0.17836823603979743,125,7517,top_5_filtered_similarity_mean,0
2108,1,FRUIT - SHELF STABLE,GROCERY,0.2689146813172519,VEGETABLES - SHELF STABLE,GROCERY,0.30687765908382175,110,13295,top_5_filtered_similarity_mean,0
2108,2,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,110,15042,top_5_filtered_similarity_mean,0
2108,3,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,110,8220,top_5_filtered_similarity_mean,0
2109,1,FROZEN PIZZA,GROCERY,0.28325908633334684,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2913419863036041,90,23142,top_5_filtered_similarity_mean,0
2109,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,90,11320,top_5_filtered_similarity_mean,0
2109,3,ONIONS,PRODUCE,0.27483973406770323,VEGETABLES - ALL OTHERS,PRODUCE,0.29553283050427526,90,15553,top_5_filtered_similarity_mean,0
211,1,DRY NOODLES/PASTA,GROCERY,0.33401937036796403,PASTA SAUCE,GROCERY,0.5010828360778531,89,14017,top_5_filtered_similarity_mean,0
211,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,89,17114,top_5_filtered_similarity_mean,0
211,3,VEGETABLES - ALL OTHERS,PRODUCE,0.26587237702181254,ONIONS,PRODUCE,0.29553283050427526,89,16345,top_5_filtered_similarity_mean,0
2110,1,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,197,13797,top_5_filtered_similarity_mean,0
2110,2,FROZEN MEAT,MEAT-PCKGD,0.20665363864607095,FROZEN PIZZA,GROCERY,0.22280977700770946,197,8209,top_5_filtered_similarity_mean,0
2110,3,SMOKED MEATS,MEAT,0.12470865136740714,VEGETABLES - SHELF STABLE,GROCERY,0.13159807584925656,197,3918,top_5_filtered_similarity_mean,0
2111,1,BAG SNACKS,GROCERY,0.35487381012469665,BAKED BREAD/BUNS/ROLLS,GROCERY,0.38992314376473686,107,41975,top_5_filtered_similarity_mean,0
2111,2,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,107,15284,top_5_filtered_similarity_mean,0
2111,3,DELI MEATS,DELI,0.2598068490184974,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,107,17114,top_5_filtered_similarity_mean,0
2112,1,REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,152,25920,top_5_filtered_similarity_mean,0
2112,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,152,11320,top_5_filtered_similarity_mean,0
2112,3,HERBS,PRODUCE,0.16529124150998414,ONIONS,PRODUCE,0.21301152195113746,152,3261,top_5_filtered_similarity_mean,0
2113,1,CANNED JUICES,GROCERY,0.2656950814354297,FLUID MILK PRODUCTS,GROCERY,0.29278736268784605,125,20165,top_5_filtered_similarity_mean,0
2113,2,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,125,12371,top_5_filtered_similarity_mean,0
2113,3,GRAPES,PRODUCE,0.21696833576792668,TROPICAL FRUIT,PRODUCE,0.2604548275599293,125,10107,top_5_filtered_similarity_mean,0
2114,1,SOFT DRINKS,GROCERY,0.34500519559637993,BAG SNACKS,GROCERY,0.37453996828661845,117,71545,top_5_filtered_similarity_mean,0
2114,2,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,117,15042,top_5_filtered_similarity_mean,0
2114,3,BACON,MEAT-PCKGD,0.2389361353743667,BAKED BREAD/BUNS/ROLLS,GROCERY,0.24500673194658437,117,10864,top_5_filtered_similarity_mean,0
2115,1,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,181,4469,top_5_filtered_similarity_mean,0
2115,2,BLEACH,GROCERY,0.13794974337896354,LAUNDRY DETERGENTS,GROCERY,0.23076863635047018,181,3545,top_5_filtered_similarity_mean,0
2115,3,REFRIGERATED,NUTRITION,0.08613877098560382,ORGANICS FRUIT & VEGETABLES,PRODUCE,0.14636510518384477,181,5167,top_5_filtered_similarity_mean,0
2116,1,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,197,12371,top_5_filtered_similarity_mean,0
2116,2,SEAFOOD - SHELF STABLE,GROCERY,0.21382942984086287,SOUP,GROCERY,0.2177304728608456,197,7887,top_5_filtered_similarity_mean,0
2116,3,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.16851147068743405,SEAFOOD - MISC,SEAFOOD-PCKGD,0.17836823603979743,197,7517,top_5_filtered_similarity_mean,0
2117,1,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,106,19695,top_5_filtered_similarity_mean,0
2117,2,ONIONS,PRODUCE,0.28630108808397214,PEPPERS-ALL,PRODUCE,0.3075117366367512,106,15553,top_5_filtered_similarity_mean,0
2117,3,HOT DOGS,MEAT-PCKGD,0.24526581554569193,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,106,10921,top_5_filtered_similarity_mean,0
2118,1,COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,89,25128,top_5_filtered_similarity_mean,0
2118,2,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,89,13210,top_5_filtered_similarity_mean,0
2118,3,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,89,15042,top_5_filtered_similarity_mean,0
2119,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,107,11320,top_5_filtered_similarity_mean,0
2119,2,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,107,8220,top_5_filtered_similarity_mean,0
2119,3,SUGARS/SWEETNERS,GROCERY,0.20162571962219009,BAKING NEEDS,GROCERY,0.2093276767584374,107,10284,top_5_filtered_similarity_mean,0
212,1,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,163,8420,top_5_filtered_similarity_mean,0
212,2,HERBS,PRODUCE,0.16529124150998414,ONIONS,PRODUCE,0.21301152195113746,163,3261,top_5_filtered_similarity_mean,0
212,3,BUTTER,GROCERY,0.1541986007463258,CHEESE,GROCERY,0.1645168097410021,163,4948,top_5_filtered_similarity_mean,0
2120,1,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,94,13797,top_5_filtered_similarity_mean,0
2120,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,94,17114,top_5_filtered_similarity_mean,0
2120,3,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,94,13210,top_5_filtered_similarity_mean,0
2121,1,FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,180,23142,top_5_filtered_similarity_mean,0
2121,2,FROZEN MEAT,MEAT-PCKGD,0.2001023633466546,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21477550038707524,180,8209,top_5_filtered_similarity_mean,0
2121,3,VALUE ADDED FRUIT,PRODUCE,0.14583896903531615,TROPICAL FRUIT,PRODUCE,0.17245091270414178,180,5847,top_5_filtered_similarity_mean,0
2122,1,EGGS,GROCERY,0.3366765410818301,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,57,27866,top_5_filtered_similarity_mean,0
2122,2,TOMATOES,PRODUCE,0.27410861569152817,VEGETABLES SALAD,PRODUCE,0.3217203886769275,57,15256,top_5_filtered_similarity_mean,0
2122,3,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,57,17114,top_5_filtered_similarity_mean,0
2123,1,PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,132,11722,top_5_filtered_similarity_mean,0
2123,2,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,132,8220,top_5_filtered_similarity_mean,0
2123,3,HAIR CARE PRODUCTS,DRUG GM,0.1461442690033024,FLUID MILK PRODUCTS,GROCERY,0.15484663784347685,132,7933,top_5_filtered_similarity_mean,0
2124,1,DRY SAUCES/GRAVY,GROCERY,0.22825558527576656,VEGETABLES - SHELF STABLE,GROCERY,0.28639110921850763,165,6488,top_5_filtered_similarity_mean,0
2124,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,165,4735,top_5_filtered_similarity_mean,0
2124,3,HEAT/SERVE,MEAT-PCKGD,0.14208150805587375,BAKED BREAD/BUNS/ROLLS,GROCERY,0.15443474485377376,165,5277,top_5_filtered_similarity_mean,0
2125,1,ONIONS,PRODUCE,0.28630108808397214,PEPPERS-ALL,PRODUCE,0.3075117366367512,127,15553,top_5_filtered_similarity_mean,0
2125,2,DRY SAUCES/GRAVY,GROCERY,0.22825558527576656,VEGETABLES - SHELF STABLE,GROCERY,0.28639110921850763,127,6488,top_5_filtered_similarity_mean,0
2125,3,CANDY - CHECKLANE,DRUG GM,0.1653029575620248,SOFT DRINKS,GROCERY,0.2028428289656638,127,23239,top_5_filtered_similarity_mean,0
2126,1,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,167,19695,top_5_filtered_similarity_mean,0
2126,2,SOAP - LIQUID & BAR,DRUG GM,0.1568102805368685,HAIR CARE PRODUCTS,DRUG GM,0.20766278089154525,167,5861,top_5_filtered_similarity_mean,0
2126,3,VALUE ADDED FRUIT,PRODUCE,0.14583896903531615,TROPICAL FRUIT,PRODUCE,0.17245091270414178,167,5847,top_5_filtered_similarity_mean,0
2127,1,VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.35804043353862086,79,22588,top_5_filtered_similarity_mean,0
2127,2,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,79,17114,top_5_filtered_similarity_mean,0
2127,3,ONIONS,PRODUCE,0.2783615935036775,VEGETABLES - ALL OTHERS,PRODUCE,0.29553283050427526,79,15553,top_5_filtered_similarity_mean,0
2128,1,CRACKERS/MISC BKD FD,GROCERY,0.3129574168401167,CHEESE,GROCERY,0.33926319918845915,97,22702,top_5_filtered_similarity_mean,0
2128,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,97,17114,top_5_filtered_similarity_mean,0
2128,3,VEGETABLES - ALL OTHERS,PRODUCE,0.26587237702181254,ONIONS,PRODUCE,0.29553283050427526,97,16345,top_5_filtered_similarity_mean,0
2129,1,FACIAL TISS/DNR NAPKIN,GROCERY,0.1831102857029563,PAPER TOWELS,GROCERY,0.2053249208000651,173,6852,top_5_filtered_similarity_mean,0
2129,2,HEAT/SERVE,MEAT-PCKGD,0.14208150805587375,BAKED BREAD/BUNS/ROLLS,GROCERY,0.15443474485377376,173,5277,top_5_filtered_similarity_mean,0
2129,3,SQUASH,PRODUCE,0.11792321480640633,VEGETABLES - ALL OTHERS,PRODUCE,0.16326812896483475,173,2028,top_5_filtered_similarity_mean,0
213,1,EGGS,GROCERY,0.3366765410818301,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,77,27866,top_5_filtered_similarity_mean,0
213,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,77,17114,top_5_filtered_similarity_mean,0
213,3,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,77,15518,top_5_filtered_similarity_mean,0
2130,1,HOT CEREAL,GROCERY,0.1659840612527137,COLD CEREAL,GROCERY,0.1897082518555489,178,5603,top_5_filtered_similarity_mean,0
2130,2,HEAT/SERVE,MEAT-PCKGD,0.14208150805587375,BAKED BREAD/BUNS/ROLLS,GROCERY,0.15443474485377376,178,5277,top_5_filtered_similarity_mean,0
2130,3,DEODORANTS,DRUG GM,0.12180060701726765,SHAVING CARE PRODUCTS,DRUG GM,0.16401408387775565,178,4251,top_5_filtered_similarity_mean,0
2131,1,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,140,10864,top_5_filtered_similarity_mean,0
2131,2,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,140,12371,top_5_filtered_similarity_mean,0
2131,3,BATH TISSUES,GROCERY,0.2322023418886529,PAPER TOWELS,GROCERY,0.31805533572121436,140,13618,top_5_filtered_similarity_mean,0
2132,1,BEEF,MEAT,0.3448673141541469,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,65,36695,top_5_filtered_similarity_mean,0
2132,2,EGGS,GROCERY,0.33182014549843053,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,65,27866,top_5_filtered_similarity_mean,0
2132,3,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,65,17114,top_5_filtered_similarity_mean,0
2133,1,YOGURT,GROCERY,0.27724396853637334,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,165,17594,top_5_filtered_similarity_mean,0
2133,2,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,165,10708,top_5_filtered_similarity_mean,0
2133,3,BREAD,PASTRY,0.14702932957141637,CHEESE,GROCERY,0.15576074985195162,165,7954,top_5_filtered_similarity_mean,0
2134,1,FROZEN PIZZA,GROCERY,0.28325908633334684,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2913419863036041,189,23142,top_5_filtered_similarity_mean,0
2134,2,SEAFOOD - MISC,SEAFOOD-PCKGD,0.06868410153325225,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.17836823603979743,189,1135,top_5_filtered_similarity_mean,0
2134,3,BABY FOODS,DRUG GM,0.060967873313488005,INFANT CARE PRODUCTS,DRUG GM,0.15562747260034415,189,4230,top_5_filtered_similarity_mean,0
2135,1,BEEF,MEAT,0.3598584118890528,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,79,36695,top_5_filtered_similarity_mean,0
2135,2,LUNCHMEAT,MEAT-PCKGD,0.3049414483221692,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,79,23697,top_5_filtered_similarity_mean,0
2135,3,DINNER MXS:DRY,GROCERY,0.2895480126380982,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,79,13302,top_5_filtered_similarity_mean,0
2136,1,FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,126,23142,top_5_filtered_similarity_mean,0
2136,2,CANDY - PACKAGED,DRUG GM,0.1990215756959367,SOFT DRINKS,GROCERY,0.20707316127347317,126,21503,top_5_filtered_similarity_mean,0
2136,3,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,126,4469,top_5_filtered_similarity_mean,0
2137,1,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,139,13797,top_5_filtered_similarity_mean,0
2137,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,139,4735,top_5_filtered_similarity_mean,0
2137,3,ORAL HYGIENE PRODUCTS,DRUG GM,0.15130125499269279,FLUID MILK PRODUCTS,GROCERY,0.15691027963186316,139,7794,top_5_filtered_similarity_mean,0
2138,1,VEGETABLES - SHELF STABLE,GROCERY,0.3317318168679626,BEEF,MEAT,0.35804043353862086,126,22588,top_5_filtered_similarity_mean,0
2138,2,ONIONS,PRODUCE,0.28630108808397214,PEPPERS-ALL,PRODUCE,0.3075117366367512,126,15553,top_5_filtered_similarity_mean,0
2138,3,DINNER SAUSAGE,MEAT-PCKGD,0.2163678882242317,BAKED BREAD/BUNS/ROLLS,GROCERY,0.24126544762187957,126,9863,top_5_filtered_similarity_mean,0
2139,1,BEANS - CANNED GLASS & MW,GROCERY,0.25488649197794444,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,156,9495,top_5_filtered_similarity_mean,0
2139,2,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,156,15042,top_5_filtered_similarity_mean,0
2139,3,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,156,4735,top_5_filtered_similarity_mean,0
214,1,DRY NOODLES/PASTA,GROCERY,0.33401937036796403,PASTA SAUCE,GROCERY,0.5010828360778531,114,14017,top_5_filtered_similarity_mean,0
214,2,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,114,17114,top_5_filtered_similarity_mean,0
214,3,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,114,15042,top_5_filtered_similarity_mean,0
2140,1,FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,109,23142,top_5_filtered_similarity_mean,0
2140,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,109,17114,top_5_filtered_similarity_mean,0
2140,3,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,109,15518,top_5_filtered_similarity_mean,0
2141,1,TOMATOES,PRODUCE,0.2694780743432075,VEGETABLES SALAD,PRODUCE,0.3217203886769275,133,15256,top_5_filtered_similarity_mean,0
2141,2,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,133,15042,top_5_filtered_similarity_mean,0
2141,3,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,133,10864,top_5_filtered_similarity_mean,0
2142,1,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,136,15518,top_5_filtered_similarity_mean,0
2142,2,DRY SAUCES/GRAVY,GROCERY,0.22825558527576656,VEGETABLES - SHELF STABLE,GROCERY,0.28639110921850763,136,6488,top_5_filtered_similarity_mean,0
2142,3,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,136,8420,top_5_filtered_similarity_mean,0
